# TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTALAVG,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
0.000000000000000000e+00,1.761001499999999942e+04,4.209180760000000009e+04,5.585363719999999739e+04,9.196716000000000122e+02,-3.268650245800000150e+06,2.327169907999999996e+05,3.481769099999999889e+04,0.000000000000000000e+00,5.054635233000000007e+05,-2.379176909200000111e+06,2.972688999999999737e+02,-2.884640432500000112e+06,-2.373648103000000119e+06,2.972688999999999737e+02,5.702517000000000280e+02,6.235744999999999436e+02,8.028996935100000352e+06,5.702517000000000280e+02,6.235744999999999436e+02
1.000000000000000000e+01,4.328373569999999745e+04,4.727471029999999882e+04,5.610888769999999931e+04,9.096384000000000469e+02,-3.041033558800000232e+06,3.880738079999999900e+04,2.179181584059999883e+07,0.000000000000000000e+00,5.632583482000000076e+05,1.950042498279999942e+07,3.312586999999999762e+02,1.893716663459999859e+07,1.922994499570000172e+07,3.038498999999999910e+02,-4.941201554100000300e+06,-4.941103779900000431e+06,8.617323414200000465e+06,-3.521079282000000239e+05,-3.521042408999999752e+05
