# TS,BOND,ANGLE,DIHED,IMPRP,ELECT,VDW,BOUNDARY,MISC,KINETIC,TOTAL,TEMP,POTENTIAL,TOTALAVG,TEMPAVG,PRESSURE,GPRESSURE,VOLUME,PRESSAVG,GPRESSAVG
0.000000000000000000e+00,1.761001489999999831e+04,4.209180760000000009e+04,5.585363730000000214e+04,9.196716000000000122e+02,-3.268650290399999823e+06,2.327169913999999990e+05,3.481769099999999889e+04,0.000000000000000000e+00,5.054635233000000007e+05,-2.379176953300000168e+06,2.972688999999999737e+02,-2.884640476600000169e+06,-2.379176953300000168e+06,2.972688999999999737e+02,5.702531000000000176e+02,6.235744999999999436e+02,8.028996935100000352e+06,5.702531000000000176e+02,6.235744999999999436e+02
1.000000000000000000e+01,4.307993549999999959e+04,4.722944320000000153e+04,5.613488590000000113e+04,9.055922000000000480e+02,-3.042778886200000066e+06,3.991174119999999675e+04,2.151002925580000132e+07,0.000000000000000000e+00,5.616568617999999551e+05,1.921616882939999923e+07,3.303168999999999755e+02,1.865451196759999916e+07,8.418495938100000843e+06,3.137928999999999746e+02,-4.910619522300000302e+06,-4.910521745299999602e+06,8.613391015100000426e+06,-2.455024634599999990e+06,-2.454949085400000215e+06
